offspring_table,fitness
offspring_26_25,104.49031847
offspring_26_26,102.82398932
offspring_26_27,106.32943057
offspring_26_28,107.51080009
offspring_26_29,102.88743146
offspring_26_30,107.13310357
offspring_26_31,106.1464562
offspring_27_0,107.80733178
offspring_27_1,107.66371374
offspring_27_2,107.60977884
offspring_27_3,107.51080009
offspring_27_4,107.48096693
offspring_27_5,107.1905963
offspring_27_6,107.13310357
offspring_27_7,106.5640711
offspring_27_8,105.53635432
offspring_27_9,106.86973066
offspring_27_10,106.32943057
offspring_27_11,105.92871715
offspring_27_12,106.893276
offspring_27_13,106.86707327
offspring_27_14,104.19053474
offspring_27_15,104.31060742
offspring_27_16,103.87083143
offspring_27_17,104.09975647
offspring_27_18,103.30174304
offspring_27_19,102.95309108
offspring_27_20,107.03821108
offspring_27_21,106.11501616
offspring_27_22,105.73627479
offspring_27_23,106.69067583
offspring_27_24,103.20061866
offspring_27_25,104.44403969
offspring_27_26,107.41735414
offspring_27_27,103.91073852
offspring_27_28,107.60977884
offspring_27_29,106.86973066
offspring_27_30,105.94246076
offspring_27_31,105.06024109
offspring_28_0,107.80733178
offspring_28_1,107.66371374
offspring_28_2,107.60977884
offspring_28_3,107.60977884
offspring_28_4,107.51080009
offspring_28_5,107.48096693
offspring_28_6,107.41735414
offspring_28_7,107.1905963
offspring_28_8,105.94246076
offspring_28_9,104.44403969
offspring_28_10,106.32943057
offspring_28_11,107.13310357
offspring_28_12,105.06024109
offspring_28_13,106.86973066
offspring_28_14,107.03821108
offspring_28_15,106.893276
offspring_28_16,106.39672506
offspring_28_17,103.86779566
offspring_28_18,106.80804085
offspring_28_19,102.41458056
offspring_28_20,103.91870043
offspring_28_21,106.05734076
offspring_28_22,108.10451227
offspring_28_23,106.98623349
offspring_28_24,104.23509014
offspring_28_25,104.22206431
offspring_28_26,105.93017963
offspring_28_27,102.20597678
offspring_28_28,106.72625807
offspring_28_29,107.47779877
offspring_28_30,104.99811133
offspring_28_31,107.68828163
offspring_29_0,108.10451227
offspring_29_1,107.80733178
offspring_29_2,107.68828163
offspring_29_3,107.66371374
offspring_29_4,107.60977884
offspring_29_5,107.60977884
offspring_29_6,107.51080009
offspring_29_7,106.86973066
offspring_29_8,104.44403969
offspring_29_9,106.893276
offspring_29_10,106.32943057
offspring_29_11,106.05734076
offspring_29_12,107.41735414
offspring_29_13,106.98623349
offspring_29_14,108.98320207
offspring_29_15,107.03821108
offspring_29_16,107.47779877
offspring_29_17,107.80733178
offspring_29_18,105.1282962
offspring_29_19,106.21972168
offspring_29_20,106.98623349
offspring_29_21,107.60977884
offspring_29_22,107.41735414
offspring_29_23,107.47779877
offspring_29_24,107.60977884
offspring_29_25,106.86973066
offspring_29_26,106.11359292
offspring_29_27,104.89719757
offspring_29_28,105.41792212
offspring_29_29,105.75264782
offspring_29_30,104.58494442
offspring_29_31,105.43895449
offspring_30_0,108.98320207
offspring_30_1,108.10451227
offspring_30_2,107.80733178
offspring_30_3,107.80733178
offspring_30_4,107.68828163
offspring_30_5,107.66371374
offspring_30_6,107.60977884
offspring_30_7,107.47779877
offspring_30_8,107.51080009
offspring_30_9,107.03821108
offspring_30_10,107.60977884
offspring_30_11,105.1282962
offspring_30_12,106.86973066
offspring_30_13,107.60977884
offspring_30_14,106.98623349
offspring_30_15,105.41792212
offspring_30_16,104.45589857
offspring_30_17,103.21257167
offspring_30_18,107.40556148
offspring_30_19,105.23302404
offspring_30_20,105.47591533
offspring_30_21,106.99728146
offspring_30_22,104.71759837
offspring_30_23,105.76989406
offspring_30_24,107.60977884
offspring_30_25,106.86973066
offspring_30_26,104.77331081
offspring_30_27,106.34224013
offspring_30_28,105.77483688
offspring_30_29,106.47513832
offspring_30_30,105.88905429
offspring_30_31,108.64743153
offspring_31_0,108.98320207
offspring_31_1,108.64743153
offspring_31_2,108.10451227
offspring_31_3,107.80733178
offspring_31_4,107.80733178
offspring_31_5,107.68828163
